material_id,cif,formula,e_hull
1216377346.,"# generated using pymatgen
data_VCrCuS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.00304150
_cell_length_b   7.11401036
_cell_length_c   6.83962804
_cell_angle_alpha   90.00000000
_cell_angle_beta   60.76894777
_cell_angle_gamma   120.52557425
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCrCuS4
_chemical_formula_sum   'V2 Cr2 Cu2 S8'
_cell_volume   241.79818963
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  -0.00000000  0.50000000  1
  V  V1  1  0.00000000  -0.00000000  0.00000000  1
  Cr  Cr2  1  0.50000000  0.50000000  0.00000000  1
  Cr  Cr3  1  0.50000000  -0.00000000  0.00000000  1
  Cu  Cu4  1  0.75181066  0.37590533  0.37409467  1
  Cu  Cu5  1  0.24818934  0.62409467  0.62590533  1
  S  S6  1  0.01422046  0.76894961  0.24288977  1
  S  S7  1  0.01422046  0.24527085  0.24288977  1
  S  S8  1  0.48314305  0.24157153  0.77352228  1
  S  S9  1  0.48314305  0.24157153  0.24333466  1
  S  S10  1  0.98577954  0.23105039  0.75711023  1
  S  S11  1  0.98577954  0.75472915  0.75711023  1
  S  S12  1  0.51685695  0.75842847  0.22647772  1
  S  S13  1  0.51685695  0.75842847  0.75666534  1
",VCrCuS4,0.03466152511905296
1216377351.,"# generated using pymatgen
data_VCrCuS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.98665295
_cell_length_b   7.04561574
_cell_length_c   6.89796410
_cell_angle_alpha   90.00000000
_cell_angle_beta   60.41903453
_cell_angle_gamma   120.27956626
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCrCuS4
_chemical_formula_sum   'V2 Cr2 Cu2 S8'
_cell_volume   240.59736608
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  -0.00000000  -0.00000000  0.50000000  1
  V  V1  1  -0.00000000  -0.00000000  0.00000000  1
  Cr  Cr2  1  0.50000000  0.50000000  0.00000000  1
  Cr  Cr3  1  0.50000000  -0.00000000  0.00000000  1
  Cu  Cu4  1  0.75040795  0.37520398  0.37479602  1
  Cu  Cu5  1  0.24959205  0.62479602  0.62520398  1
  S  S6  1  0.01472745  0.77057248  0.24263627  1
  S  S7  1  0.01472745  0.24415498  0.24263627  1
  S  S8  1  0.48454456  0.24227228  0.77308480  1
  S  S9  1  0.48454456  0.24227228  0.24237064  1
  S  S10  1  0.98527255  0.22942752  0.75736373  1
  S  S11  1  0.98527255  0.75584502  0.75736373  1
  S  S12  1  0.51545544  0.75772772  0.22691520  1
  S  S13  1  0.51545544  0.75772772  0.75762936  1
",VCrCuS4,0.0351577508333385
1216377367.,"# generated using pymatgen
data_VCrCuS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.99335988
_cell_length_b   7.02058968
_cell_length_c   6.94995748
_cell_angle_alpha   90.00000000
_cell_angle_beta   60.20508907
_cell_angle_gamma   120.12888517
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCrCuS4
_chemical_formula_sum   'V2 Cr2 Cu2 S8'
_cell_volume   241.55853799
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  -0.00000000  -0.00000000  0.50000000  1
  V  V1  1  -0.00000000  -0.00000000  0.00000000  1
  Cr  Cr2  1  0.50000000  0.50000000  0.00000000  1
  Cr  Cr3  1  0.50000000  -0.00000000  0.00000000  1
  Cu  Cu4  1  0.75013479  0.37506739  0.37493261  1
  Cu  Cu5  1  0.24986521  0.62493261  0.62506739  1
  S  S6  1  0.01538182  0.77195702  0.24230909  1
  S  S7  1  0.01538182  0.24342479  0.24230909  1
  S  S8  1  0.48471689  0.24235845  0.77338003  1
  S  S9  1  0.48471689  0.24235845  0.24190308  1
  S  S10  1  0.98461818  0.22804298  0.75769091  1
  S  S11  1  0.98461818  0.75657521  0.75769091  1
  S  S12  1  0.51528311  0.75764155  0.22661997  1
  S  S13  1  0.51528311  0.75764155  0.75809692  1
",VCrCuS4,0.036724597261909686
1216377510.,"# generated using pymatgen
data_VCrCuS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.10055381
_cell_length_b   7.14887159
_cell_length_c   7.02336848
_cell_angle_alpha   90.00000000
_cell_angle_beta   60.35894069
_cell_angle_gamma   120.22535710
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCrCuS4
_chemical_formula_sum   'V2 Cr2 Cu2 S8'
_cell_volume   252.59422695
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  -0.00000000  -0.00000000  0.50000000  1
  V  V1  1  -0.00000000  -0.00000000  0.00000000  1
  Cr  Cr2  1  0.50000000  0.50000000  0.00000000  1
  Cr  Cr3  1  0.50000000  -0.00000000  0.00000000  1
  Cu  Cu4  1  0.75023291  0.37511645  0.37488355  1
  Cu  Cu5  1  0.24976709  0.62488355  0.62511645  1
  S  S6  1  0.01347592  0.76830840  0.24326204  1
  S  S7  1  0.01347592  0.24516753  0.24326204  1
  S  S8  1  0.48669465  0.24334732  0.77070754  1
  S  S9  1  0.48669465  0.24334732  0.24259781  1
  S  S10  1  0.98652408  0.23169160  0.75673796  1
  S  S11  1  0.98652408  0.75483247  0.75673796  1
  S  S12  1  0.51330535  0.75665268  0.22929246  1
  S  S13  1  0.51330535  0.75665268  0.75740219  1
",VCrCuS4,0.05105453369048174
1216377638.,"# generated using pymatgen
data_VCrCuS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.85545964
_cell_length_b   6.85545964
_cell_length_c   6.85545964
_cell_angle_alpha   90.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCrCuS4
_chemical_formula_sum   'V2 Cr2 Cu2 S8'
_cell_volume   227.82151596
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.50000000  1
  V  V1  1  0.00000000  0.00000000  0.00000000  1
  Cr  Cr2  1  0.50000000  0.50000000  0.00000000  1
  Cr  Cr3  1  0.50000000  0.00000000  0.00000000  1
  Cu  Cu4  1  0.75000000  0.37500000  0.37500000  1
  Cu  Cu5  1  0.25000000  0.62500000  0.62500000  1
  S  S6  1  0.01800000  0.77700000  0.24100000  1
  S  S7  1  0.01800000  0.24100000  0.24100000  1
  S  S8  1  0.48200000  0.24100000  0.77700000  1
  S  S9  1  0.48200000  0.24100000  0.24100000  1
  S  S10  1  0.98200000  0.22300000  0.75900000  1
  S  S11  1  0.98200000  0.75900000  0.75900000  1
  S  S12  1  0.51800000  0.75900000  0.22300000  1
  S  S13  1  0.51800000  0.75900000  0.75900000  1
",VCrCuS4,0.06386037726190974
1216377245.,"# generated using pymatgen
data_VCrCuS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.98942157
_cell_length_b   6.98942157
_cell_length_c   6.98942157
_cell_angle_alpha   121.28416338
_cell_angle_beta   119.13850395
_cell_angle_gamma   89.64445551
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCrCuS4
_chemical_formula_sum   'V2 Cr2 Cu2 S8'
_cell_volume   240.55716699
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.50000000  1
  V  V1  1  0.00000000  0.50000000  0.00000000  1
  Cr  Cr2  1  0.50000000  0.00000000  0.50000000  1
  Cr  Cr3  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu4  1  0.62303200  0.37303200  0.25000000  1
  Cu  Cu5  1  0.37696800  0.62696800  0.75000000  1
  S  S6  1  0.22989300  0.24239000  0.98750300  1
  S  S7  1  0.75488700  0.24239000  0.51249700  1
  S  S8  1  0.75941100  0.24378100  0.98437000  1
  S  S9  1  0.75941100  0.77504100  0.51563000  1
  S  S10  1  0.77010700  0.75761000  0.01249700  1
  S  S11  1  0.24511300  0.75761000  0.48750300  1
  S  S12  1  0.24058900  0.75621900  0.01563000  1
  S  S13  1  0.24058900  0.22495900  0.48437000  1
",VCrCuS4,0.024576892976195808
12174842753,"# generated using pymatgen
data_TbNdFe4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22149850
_cell_length_b   5.22149850
_cell_length_c   5.22149850
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbNdFe4
_chemical_formula_sum   'Tb1 Nd1 Fe4'
_cell_volume   100.66314060
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.00000000  0.00000000  0.00000000  1
  Nd  Nd1  1  0.25000000  0.25000000  0.25000000  1
  Fe  Fe2  1  0.62506600  0.62506600  0.12480300  1
  Fe  Fe3  1  0.62506600  0.12480300  0.62506600  1
  Fe  Fe4  1  0.12480300  0.62506600  0.62506600  1
  Fe  Fe5  1  0.62506600  0.62506600  0.62506600  1
",TbNdFe4,0.27538203097222347
1217933853.,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16490496
_cell_length_b   3.16490497
_cell_length_c   5.50394646
_cell_angle_alpha   73.29092860
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999993
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   45.03685659
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74409838  0.48819677  0.76770485  1
  Nb  Nb1  1  0.25754916  0.51509832  0.22735252  1
  C  C2  1  0.00228303  0.00456605  0.99315092  1
  N  N3  1  0.49606943  0.99213886  0.51179171  1
",TaNbCN,0.08538663510416633
1217933934.,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16737213
_cell_length_b   3.16737212
_cell_length_c   5.49094862
_cell_angle_alpha   73.23676798
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000007
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   44.98299536
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74398792  0.48797584  0.76803624  1
  Nb  Nb1  1  0.25721706  0.51443413  0.22834881  1
  C  C2  1  0.00272785  0.00545569  -0.00818354  1
  N  N3  1  0.49606717  -0.00786566  0.51179849  1
",TaNbCN,0.09343986010416572
1217933935.,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16986619
_cell_length_b   3.16986619
_cell_length_c   5.50034024
_cell_angle_alpha   73.25266907
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999993
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   45.13610878
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74392847  0.48785695  0.76821458  1
  Nb  Nb1  1  0.25741244  0.51482487  0.22776269  1
  C  C2  1  0.00262178  0.00524356  -0.00786534  1
  N  N3  1  0.49603731  -0.00792538  0.51188807  1
",TaNbCN,0.09359335010416636
1217933942.,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16129013
_cell_length_b   3.16129013
_cell_length_c   5.46804876
_cell_angle_alpha   73.19776484
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   44.61093261
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74413417  0.48826835  0.76759748  1
  Nb  Nb1  1  0.25673640  0.51347279  0.22979081  1
  C  C2  1  0.00298879  0.00597758  -0.00896637  1
  N  N3  1  0.49614064  -0.00771872  0.51157808  1
",TaNbCN,0.09429526510416508
1217933947.,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16126957
_cell_length_b   3.16126957
_cell_length_c   5.46823102
_cell_angle_alpha   73.19845400
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   44.61206198
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74456757  0.48913513  0.76629730  1
  Nb  Nb1  1  0.25625155  0.51250309  0.23124536  1
  C  C2  1  0.00278516  0.00557033  -0.00835549  1
  N  N3  1  0.49639572  -0.00720855  0.51081283  1
",TaNbCN,0.0947013226041662
1217933974.,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16134433
_cell_length_b   3.16134432
_cell_length_c   5.46756858
_cell_angle_alpha   73.19594895
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000007
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   44.60795718
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74299205  0.48598411  0.77102384  1
  Nb  Nb1  1  0.25801412  0.51602823  0.22595765  1
  C  C2  1  0.00352541  0.00705082  -0.01057623  1
  N  N3  1  0.49546842  -0.00906317  0.51359475  1
",TaNbCN,0.09746925260416539
12179331125,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16112744
_cell_length_b   3.16112745
_cell_length_c   5.46949055
_cell_angle_alpha   73.20321566
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000007
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   44.61986497
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74756125  0.49512249  0.75731626  1
  Nb  Nb1  1  0.25290243  0.50580487  0.24129270  1
  C  C2  1  0.00137860  0.00275719  -0.00413579  1
  N  N3  1  0.49815773  -0.00368455  0.50552682  1
",TaNbCN,0.11259325010416532
12179331263,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16105515
_cell_length_b   3.16105515
_cell_length_c   5.47013124
_cell_angle_alpha   73.20563674
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000007
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   44.62383314
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74908410  0.49816821  0.75274769  1
  Nb  Nb1  1  0.25119877  0.50239753  0.24640370  1
  C  C2  1  0.00066309  0.00132617  -0.00198926  1
  N  N3  1  0.49905404  -0.00189192  0.50283788  1
",TaNbCN,0.1263319426041658
12179337905,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.45559302
_cell_length_b   3.45559302
_cell_length_c   5.97501245
_cell_angle_alpha   73.19171794
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   58.24319192
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74839050  0.49678099  0.75482851  1
  Nb  Nb1  1  0.25210660  0.50421319  0.24368021  1
  C  C2  1  0.00116524  0.00233049  -0.00349573  1
  N  N3  1  0.49833767  -0.00332467  0.50498700  1
",TaNbCN,0.7905787476041652
1217933842.,"# generated using pymatgen
data_TaNbCN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.50394634
_cell_length_b   5.50394634
_cell_length_c   5.50394659
_cell_angle_alpha   33.41816395
_cell_angle_beta   33.41816395
_cell_angle_gamma   33.41815311
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaNbCN
_chemical_formula_sum   'Ta1 Nb1 C1 N1'
_cell_volume   45.03684624
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.74409800  0.74409800  0.74409800  1
  Nb  Nb1  1  0.25754900  0.25754900  0.25754900  1
  C  C2  1  0.00228300  0.00228300  0.00228300  1
  N  N3  1  0.49606900  0.49606900  0.49606900  1
",TaNbCN,0.0842556276041666
1219705379.,"# generated using pymatgen
data_PrY
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.66119354
_cell_length_b   3.66104442
_cell_length_c   5.94792927
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   60.00134733
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrY
_chemical_formula_sum   'Pr1 Y1'
_cell_volume   69.04464626
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.33339678  0.33330161  0.75000000  1
  Y  Y1  1  0.66660322  0.66669839  0.25000000  1
",PrY,0.037938929166666746
1219705376.,"# generated using pymatgen
data_PrY
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.67265750
_cell_length_b   3.67265859
_cell_length_c   5.93213667
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   59.99999012
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrY
_chemical_formula_sum   'Pr1 Y1'
_cell_volume   69.29513170
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.33339984  0.33330008  0.75000000  1
  Y  Y1  1  0.66660016  0.66669992  0.25000000  1
",PrY,0.03764938416666652
1219705375.,"# generated using pymatgen
data_PrY
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.68058646
_cell_length_b   3.68069144
_cell_length_c   5.92121385
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   59.99905648
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrY
_chemical_formula_sum   'Pr1 Y1'
_cell_volume   69.46782222
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.33340195  0.33329902  0.75000000  1
  Y  Y1  1  0.66659805  0.66670098  0.25000000  1
",PrY,0.03753153416666688
1219705402.,"# generated using pymatgen
data_PrY
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.71422807
_cell_length_b   3.71435033
_cell_length_c   5.98991914
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   59.99891105
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrY
_chemical_formula_sum   'Pr1 Y1'
_cell_volume   71.56460146
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.33340225  0.33329888  0.75000000  1
  Y  Y1  1  0.66659775  0.66670112  0.25000000  1
",PrY,0.040213129166666306
12197051847,"# generated using pymatgen
data_PrY
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.47570627
_cell_length_b   3.47570600
_cell_length_c   5.50279300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   60.00000254
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrY
_chemical_formula_sum   'Pr1 Y1'
_cell_volume   57.57048915
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.33340000  0.33330000  0.75000000  1
  Y  Y1  1  0.66660000  0.66670000  0.25000000  1
",PrY,0.18474694916666667
1219705292.,"# generated using pymatgen
data_PrY
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.66111870
_cell_length_b   3.66111870
_cell_length_c   5.94792900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00001261
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrY
_chemical_formula_sum   'Pr1 Y1'
_cell_volume   69.04368638
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.00000000  0.00000000  0.00000000  1
  Y  Y1  1  0.33333300  0.66666700  0.50000000  1
",PrY,0.029210134166667068
1219705291.,"# generated using pymatgen
data_PrY
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.66111870
_cell_length_b   3.66111870
_cell_length_c   5.94792900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00001261
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrY
_chemical_formula_sum   'Pr1 Y1'
_cell_volume   69.04368638
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.00000000  0.00000000  0.00000000  1
  Y  Y1  1  0.33333300  0.66666700  0.50000000  1
",PrY,0.02917809416666639
